project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P47666,2021-09-19,2021-12-27,121,99,8,52,2,-22,-0.0,Low
P47667,2024-10-18,2025-01-15,84,89,8,78,4,5,0.23,Medium
P47668,2024-01-26,2024-04-15,61,80,16,90,1,19,0.16,Medium
P47669,2024-06-27,2025-01-22,228,209,26,35,15,-19,0.28,High
P47670,2023-03-08,2023-10-01,172,207,27,96,11,35,-0.1,High
P47671,2024-09-04,2024-12-04,104,91,15,8,5,-13,0.15,Low
P47672,2020-07-21,2021-04-25,234,278,15,48,15,44,0.12,High
P47673,2020-07-05,2021-02-18,209,228,20,25,4,19,0.44,Medium
P47674,2021-11-07,2022-06-26,193,231,14,50,16,38,0.31,High
P47675,2022-08-04,2022-11-14,72,102,21,53,19,30,0.15,Medium
P47676,2020-03-27,2020-12-15,239,263,10,36,6,24,0.58,Medium
P47677,2024-12-24,2025-06-13,197,171,13,90,19,-26,0.25,High
P47678,2022-06-06,2023-01-30,200,238,12,57,19,38,0.41,High
P47679,2023-11-17,2024-05-29,213,194,9,93,7,-19,0.45,Medium
P47680,2024-03-13,2024-05-07,81,55,23,28,2,-26,-0.08,Low
P47681,2021-07-20,2022-02-24,221,219,27,34,14,-2,0.56,High
P47682,2020-11-12,2021-07-17,191,247,23,34,12,56,0.43,High
P47683,2023-04-16,2023-10-15,175,182,26,3,17,7,0.24,High
P47684,2020-03-31,2020-09-07,141,160,12,13,1,19,0.55,Medium
P47685,2022-05-08,2022-08-10,80,94,14,45,6,14,0.14,Medium
P47686,2022-12-30,2023-07-17,221,199,25,4,8,-22,0.42,Low
P47687,2022-03-15,2022-12-08,235,268,9,38,5,33,0.14,High
P47688,2021-08-01,2022-01-05,152,157,26,16,6,5,0.21,Low
P47689,2020-08-01,2021-01-04,168,156,14,97,10,-12,0.11,Low
P47690,2024-04-07,2024-11-01,172,208,13,37,4,36,0.38,High
P47691,2020-06-30,2021-03-30,227,273,23,5,1,46,0.4,High
P47692,2021-09-05,2022-02-14,117,162,20,50,1,45,0.2,Medium
P47693,2022-12-29,2023-07-28,195,211,23,75,1,16,0.55,Medium
P47694,2024-09-09,2024-12-09,67,91,5,70,12,24,0.56,High
P47695,2022-04-06,2022-07-27,60,112,11,30,13,52,0.29,High
P47696,2023-06-14,2023-09-04,80,82,18,40,9,2,0.33,Medium
P47697,2020-12-24,2021-04-05,69,102,8,23,7,33,-0.04,Medium
P47698,2020-07-06,2020-11-15,90,132,10,31,18,42,0.02,High
P47699,2022-04-05,2022-09-14,106,162,26,77,4,56,-0.01,Medium
P47700,2020-02-26,2020-06-22,72,117,28,75,2,45,0.25,High
P47701,2024-05-09,2024-08-22,83,105,12,89,6,22,0.48,Medium
P47702,2024-09-14,2025-03-20,198,187,28,42,17,-11,0.15,Medium
P47703,2023-12-14,2024-04-29,151,137,14,60,8,-14,0.51,Low
P47704,2024-04-29,2024-10-22,124,176,11,29,15,52,0.35,High
P47705,2022-03-04,2022-08-25,135,174,7,25,17,39,0.03,High
P47706,2023-04-12,2023-08-17,107,127,6,45,17,20,0.36,High
P47707,2022-12-07,2023-07-10,156,215,6,23,8,59,0.13,Medium
P47708,2024-03-25,2024-06-28,65,95,21,51,16,30,0.25,High
P47709,2024-12-14,2025-05-24,167,161,18,18,8,-6,0.06,Low
P47710,2021-10-20,2022-06-03,170,226,6,81,4,56,0.51,High
P47711,2022-03-29,2022-07-18,65,111,11,10,13,46,0.28,High
P47712,2024-04-12,2024-11-16,212,218,6,50,11,6,0.59,High
P47713,2021-08-24,2021-12-27,104,125,10,26,17,21,0.17,Medium
P47714,2021-03-28,2021-08-28,145,153,5,14,13,8,0.53,High
P47715,2023-09-24,2024-02-01,83,130,13,70,12,47,0.31,High
P47716,2023-06-03,2023-08-17,68,75,10,26,14,7,0.23,High
P47717,2021-11-24,2022-02-25,72,93,9,56,11,21,-0.04,Medium
P47718,2021-01-20,2021-08-04,206,196,13,34,13,-10,-0.07,Low
P47719,2020-10-03,2021-01-18,101,107,21,31,2,6,-0.0,Low
P47720,2023-10-04,2023-12-31,69,88,29,36,9,19,0.46,Medium
P47721,2022-06-25,2023-01-11,199,200,9,72,3,1,0.03,Low
P47722,2023-01-14,2023-08-18,218,216,24,48,12,-2,0.02,Low
P47723,2022-08-31,2023-05-02,236,244,7,17,18,8,-0.08,Medium
P47724,2024-03-30,2024-12-14,219,259,10,97,10,40,0.34,High
P47725,2023-01-27,2023-03-27,61,59,13,40,10,-2,0.05,Low
P47726,2023-10-05,2024-05-04,231,212,20,88,16,-19,0.0,Low
P47727,2023-03-13,2023-09-24,166,195,27,63,0,29,0.43,Medium
P47728,2023-03-01,2023-10-14,224,227,25,35,4,3,0.49,Medium
P47729,2024-02-07,2024-07-13,149,157,19,42,1,8,0.08,Low
P47730,2022-07-23,2022-08-30,66,38,23,31,14,-28,0.3,High
P47731,2021-10-11,2022-06-09,201,241,25,73,12,40,0.44,High
P47732,2020-03-30,2020-09-13,162,167,23,78,16,5,0.03,Low
P47733,2020-10-18,2021-01-17,101,91,27,60,16,-10,0.15,Medium
P47734,2021-05-17,2021-11-21,203,188,18,0,0,-15,0.2,Low
P47735,2021-09-02,2022-04-18,175,228,10,68,15,53,0.11,High
P47736,2022-08-28,2023-04-24,204,239,7,85,15,35,-0.03,High
P47737,2020-05-30,2020-12-29,236,213,8,51,0,-23,-0.08,Low
P47738,2024-02-25,2024-07-03,105,129,5,45,4,24,0.08,Low
P47739,2024-10-24,2025-03-16,95,143,18,51,1,48,-0.09,Low
P47740,2021-01-26,2021-05-31,139,125,22,74,10,-14,-0.08,Low
P47741,2021-11-07,2022-02-01,79,86,22,49,10,7,-0.04,Low
P47742,2024-08-12,2025-02-22,189,194,10,41,0,5,0.13,Low
P47743,2023-05-11,2023-10-25,118,167,18,58,8,49,0.58,High
P47744,2020-04-24,2020-07-16,78,83,26,10,15,5,0.16,Medium
P47745,2024-05-02,2024-09-13,162,134,15,48,1,-28,0.19,Low
P47746,2020-10-31,2021-03-14,85,134,14,39,19,49,0.24,High
P47747,2024-09-02,2025-02-06,167,157,15,93,0,-10,0.31,Low
P47748,2023-11-19,2024-02-26,86,99,7,5,10,13,0.31,Medium
P47749,2021-07-15,2022-01-13,128,182,28,43,5,54,0.6,High
P47750,2021-12-24,2022-08-28,210,247,22,49,14,37,0.32,High
P47751,2022-03-24,2022-10-16,201,206,6,67,1,5,0.51,Low
P47752,2023-09-23,2024-04-04,216,194,21,8,9,-22,0.38,Low
P47753,2020-02-07,2020-09-23,212,229,18,65,13,17,0.25,High
P47754,2021-10-31,2022-03-22,170,142,18,78,0,-28,0.31,Medium
P47755,2024-05-14,2024-11-24,175,194,13,46,4,19,0.18,Low
P47756,2021-11-24,2022-03-24,74,120,18,82,6,46,0.32,High
P47757,2024-12-26,2025-05-17,122,142,12,64,1,20,0.58,Medium
P47758,2022-07-06,2023-02-02,206,211,12,86,16,5,0.23,High
P47759,2022-12-23,2023-07-08,148,197,8,82,8,49,0.44,High
P47760,2022-06-13,2022-11-13,105,153,23,39,19,48,0.41,High
P47761,2024-04-04,2024-09-16,148,165,7,36,19,17,0.04,Medium
P47762,2023-02-28,2023-05-22,101,83,13,43,11,-18,0.16,Medium
P47763,2021-03-09,2021-09-22,178,197,17,39,3,19,0.49,Medium
P47764,2024-04-28,2024-07-28,85,91,5,81,15,6,-0.03,Low
P47765,2024-04-30,2024-08-22,117,114,10,27,6,-3,0.33,Low
P47766,2020-02-21,2020-05-28,106,97,25,71,4,-9,0.31,Medium
P47767,2024-02-19,2024-05-29,114,100,5,10,12,-14,0.28,High
P47768,2021-05-24,2021-11-11,136,171,17,7,15,35,0.17,High
P47769,2021-01-05,2021-04-07,78,92,10,11,11,14,-0.09,Medium
P47770,2024-02-18,2024-06-27,156,130,24,69,13,-26,0.0,Low
P47771,2023-04-22,2023-12-31,201,253,21,18,7,52,0.41,High
P47772,2020-12-02,2021-01-27,75,56,7,1,14,-19,0.22,High
P47773,2024-08-01,2024-12-25,95,146,22,31,1,51,-0.02,Medium
P47774,2024-04-02,2024-10-25,168,206,23,53,7,38,0.4,High
P47775,2023-02-25,2023-09-06,136,193,8,65,15,57,-0.02,High
P47776,2021-03-18,2021-07-10,104,114,11,49,18,10,0.36,High
P47777,2024-04-25,2024-10-17,183,175,16,38,8,-8,0.0,Low
P47778,2024-12-28,2025-09-05,197,251,9,95,8,54,0.35,High
P47779,2021-04-03,2021-11-14,189,225,15,16,16,36,0.22,High
P47780,2023-11-24,2024-03-10,129,107,25,81,0,-22,0.22,Low
P47781,2024-08-08,2024-12-20,96,134,22,35,18,38,0.54,High
P47782,2020-03-28,2020-06-24,113,88,23,64,4,-25,0.51,Low
P47783,2024-04-07,2024-06-14,61,68,27,28,13,7,0.48,High
P47784,2021-09-29,2022-02-10,131,134,19,39,5,3,0.1,Low
P47785,2021-05-24,2021-09-18,67,117,13,96,13,50,-0.02,High
P47786,2021-06-11,2021-11-29,121,171,6,76,1,50,0.41,High
P47787,2022-02-09,2022-10-14,203,247,28,66,10,44,0.01,Medium
P47788,2022-12-23,2023-03-04,76,71,29,8,4,-5,0.3,Medium
P47789,2021-01-02,2021-08-21,196,231,29,43,6,35,0.37,High
P47790,2023-12-05,2024-03-18,125,104,7,70,9,-21,0.56,Low
P47791,2020-01-26,2020-05-29,105,124,14,2,7,19,0.59,Medium
P47792,2022-07-29,2022-12-20,130,144,7,18,19,14,0.5,High
P47793,2022-06-06,2023-01-17,205,225,5,59,7,20,0.41,Medium
P47794,2023-09-22,2024-05-18,213,239,5,6,16,26,0.25,High
P47795,2023-08-12,2023-10-22,66,71,25,43,1,5,0.5,Medium
P47796,2020-02-20,2020-09-27,161,220,5,95,7,59,0.22,High
P47797,2021-01-22,2021-09-18,221,239,25,4,15,18,0.57,High
P47798,2022-01-04,2022-03-13,98,68,17,79,7,-30,-0.03,Low
P47799,2023-11-14,2024-02-16,93,94,9,47,3,1,0.54,Low
P47800,2023-09-28,2024-05-07,217,222,13,45,7,5,0.25,Medium
P47801,2024-12-23,2025-08-03,215,223,20,74,19,8,-0.06,Low
P47802,2020-04-27,2020-11-04,183,191,7,47,0,8,0.1,Low
P47803,2023-09-27,2024-01-23,114,118,25,31,6,4,-0.08,Low
P47804,2023-04-07,2023-09-07,179,153,13,35,7,-26,0.12,Low
P47805,2020-06-11,2021-03-02,239,264,16,41,14,25,-0.08,Medium
P47806,2021-05-25,2021-11-03,163,162,14,35,18,-1,0.3,High
P47807,2020-09-01,2021-01-25,172,146,10,99,6,-26,0.38,Medium
P47808,2022-07-17,2022-12-23,112,159,21,23,11,47,0.09,High
P47809,2021-06-15,2022-02-18,218,248,19,6,2,30,0.21,Medium
P47810,2024-05-11,2024-11-09,181,182,21,99,11,1,-0.06,Low
P47811,2024-04-09,2024-09-02,132,146,26,42,10,14,0.15,Low
P47812,2023-09-17,2024-05-09,238,235,21,29,9,-3,0.06,Low
P47813,2023-11-17,2024-04-27,111,162,19,4,17,51,0.42,High
P47814,2021-06-13,2021-11-08,166,148,13,5,9,-18,0.41,Low
P47815,2022-06-14,2022-09-18,69,96,20,52,12,27,0.54,High
P47816,2021-12-06,2022-06-27,224,203,6,28,3,-21,0.49,Low
P47817,2020-03-07,2020-09-26,181,203,6,60,5,22,0.55,Medium
P47818,2024-08-08,2025-02-03,134,179,28,72,4,45,0.51,High
P47819,2020-10-12,2021-05-25,229,225,20,2,12,-4,0.48,High
P47820,2021-05-07,2021-10-25,160,171,20,65,7,11,0.02,Low
P47821,2021-01-15,2021-10-31,231,289,14,83,7,58,0.14,Medium
P47822,2022-10-06,2023-06-22,219,259,9,99,4,40,-0.01,Medium
P47823,2024-10-17,2025-04-19,200,184,28,65,10,-16,0.31,Low
P47824,2023-06-25,2023-10-03,99,100,12,73,12,1,0.45,High
P47825,2024-05-10,2025-01-27,213,262,15,48,17,49,-0.05,High
P47826,2020-05-16,2020-10-29,115,166,8,91,12,51,0.23,High
P47827,2020-09-08,2020-12-14,65,97,21,4,3,32,0.08,Low
P47828,2023-05-28,2023-10-31,110,156,6,42,8,46,0.48,High
P47829,2021-10-08,2022-04-02,192,176,7,68,4,-16,0.22,Medium
P47830,2023-09-09,2024-03-12,141,185,20,15,7,44,0.17,Medium
P47831,2024-09-05,2024-12-14,100,100,15,74,2,0,0.45,Low
P47832,2020-07-06,2020-08-13,65,38,17,35,6,-27,0.1,Low
P47833,2024-03-06,2024-09-23,148,201,15,88,13,53,0.18,High
P47834,2021-12-14,2022-05-30,171,167,28,12,10,-4,0.23,Low
P47835,2024-11-09,2025-07-07,194,240,29,10,3,46,-0.05,Medium
P47836,2021-04-11,2021-07-18,85,98,29,24,17,13,0.21,High
P47837,2023-07-22,2023-11-05,127,106,8,3,13,-21,0.01,Low
P47838,2021-11-02,2022-05-06,158,185,23,14,18,27,0.17,Medium
P47839,2024-04-14,2024-09-02,93,141,8,18,0,48,0.48,High
P47840,2021-09-18,2022-02-24,133,159,29,15,13,26,-0.04,Medium
P47841,2023-09-20,2024-03-23,154,185,6,59,11,31,0.56,High
P47842,2023-12-01,2024-08-08,229,251,9,91,1,22,0.26,Medium
P47843,2024-01-24,2024-10-23,237,273,23,24,8,36,0.23,High
P47844,2023-02-03,2023-09-20,235,229,14,31,11,-6,0.38,High
P47845,2020-06-12,2020-11-30,166,171,20,3,0,5,0.31,Low
P47846,2023-03-25,2023-11-21,182,241,10,32,19,59,-0.09,High
P47847,2022-07-16,2023-02-12,183,211,25,81,9,28,-0.08,Low
P47848,2020-08-25,2021-06-06,236,285,15,82,17,49,0.49,High
P47849,2023-08-31,2023-12-23,72,114,9,13,3,42,-0.05,Low
P47850,2020-05-26,2020-11-17,167,175,22,57,5,8,0.14,Low
P47851,2022-01-10,2022-03-12,65,61,17,56,13,-4,0.06,Low
P47852,2022-08-07,2023-01-23,199,169,25,48,5,-30,0.26,Medium
P47853,2021-09-07,2021-12-23,71,107,11,74,4,36,0.57,High
P47854,2022-08-14,2023-01-03,129,142,11,8,4,13,0.33,Medium
P47855,2023-12-29,2024-04-28,105,121,6,28,11,16,0.58,High
P47856,2022-04-08,2022-12-18,237,254,9,13,8,17,0.2,Medium
P47857,2020-07-17,2021-01-05,122,172,14,83,5,50,0.1,Low
P47858,2020-11-11,2021-03-06,145,115,28,38,6,-30,0.13,Low
P47859,2020-05-04,2020-11-29,195,209,11,76,9,14,0.07,Low
P47860,2020-05-26,2021-02-12,232,262,22,72,15,30,0.47,High
P47861,2024-05-30,2024-11-08,115,162,22,2,9,47,0.01,Low
P47862,2021-09-09,2022-01-16,152,129,18,88,0,-23,0.07,Low
P47863,2024-06-13,2024-12-06,138,176,19,0,6,38,0.15,Medium
P47864,2021-07-16,2021-11-23,92,130,25,22,7,38,0.36,High
P47865,2021-09-13,2022-01-10,96,119,11,58,19,23,0.52,High
P47866,2021-01-30,2021-05-12,89,102,10,66,14,13,0.46,High
P47867,2021-03-05,2021-10-06,159,215,21,86,11,56,0.31,High
P47868,2021-05-13,2022-01-10,195,242,25,72,8,47,0.27,High
P47869,2022-04-05,2022-11-19,229,228,8,85,18,-1,0.34,High
P47870,2022-09-17,2023-05-31,216,256,10,30,6,40,0.31,High
P47871,2024-01-29,2024-08-07,216,191,18,6,18,-25,0.36,High
P47872,2024-05-18,2024-12-03,210,199,21,25,2,-11,0.22,Low
P47873,2024-11-21,2025-03-17,74,116,28,95,12,42,0.08,High
P47874,2024-09-06,2025-03-14,218,189,26,59,9,-29,0.4,Low
P47875,2023-05-07,2023-10-27,181,173,17,64,7,-8,0.48,Medium
P47876,2021-12-25,2022-02-27,89,64,17,57,3,-25,-0.05,Low
P47877,2023-12-31,2024-07-28,161,210,21,21,2,49,0.24,High
P47878,2020-01-19,2020-07-15,124,178,15,8,8,54,0.5,High
P47879,2022-11-19,2023-07-26,215,249,28,7,16,34,-0.1,High
P47880,2022-01-10,2022-04-14,67,94,26,61,11,27,0.21,High
P47881,2024-07-13,2025-01-10,126,181,11,58,6,55,0.16,Medium
P47882,2022-05-29,2022-09-25,130,119,17,11,8,-11,0.6,Low
P47883,2021-10-21,2022-07-15,210,267,26,65,7,57,0.3,High
P47884,2023-11-21,2024-06-23,173,215,18,89,7,42,0.29,High
P47885,2023-08-16,2023-10-23,67,68,6,60,13,1,0.07,Low
P47886,2021-01-22,2021-09-24,205,245,22,5,9,40,0.32,High
P47887,2023-02-04,2023-05-28,141,113,24,43,10,-28,0.5,Low
P47888,2023-02-16,2023-08-24,141,189,20,27,5,48,0.13,Medium
P47889,2021-02-24,2021-09-06,191,194,29,14,7,3,-0.05,Low
P47890,2024-01-27,2024-04-03,91,67,24,7,10,-24,0.32,Low
P47891,2021-02-27,2021-10-30,204,245,18,59,5,41,0.27,High
P47892,2024-01-06,2024-10-21,235,289,16,60,5,54,0.4,High
P47893,2023-03-29,2023-11-23,212,239,15,64,1,27,0.54,Medium
P47894,2020-10-24,2021-04-11,165,169,8,76,3,4,0.3,Medium
P47895,2020-04-23,2020-10-26,209,186,9,96,19,-23,0.04,Low
P47896,2024-02-24,2024-09-16,200,205,7,65,2,5,0.22,Medium
P47897,2020-03-19,2020-10-03,205,198,5,66,3,-7,0.56,Medium
P47898,2021-07-30,2021-10-08,90,70,23,72,19,-20,0.1,Low
P47899,2020-05-28,2020-12-07,204,193,27,55,8,-11,0.45,Low
P47900,2023-07-14,2023-10-11,62,89,9,7,11,27,-0.02,Medium
P47901,2024-08-12,2024-12-02,141,112,12,50,9,-29,0.22,Low
P47902,2023-01-15,2023-05-30,151,135,27,91,10,-16,0.09,Low
P47903,2020-07-14,2020-12-13,181,152,27,11,14,-29,0.18,Medium
P47904,2022-05-22,2022-10-01,104,132,7,56,5,28,0.56,Medium
P47905,2023-10-04,2024-04-29,211,208,20,4,15,-3,0.29,High
P47906,2024-10-04,2025-05-02,156,210,29,53,14,54,0.02,High
P47907,2021-08-29,2022-03-07,214,190,26,41,4,-24,0.35,Low
P47908,2024-08-23,2024-12-29,136,128,19,43,19,-8,0.12,Medium
P47909,2022-03-17,2022-09-02,182,169,26,9,1,-13,0.14,Low
P47910,2023-05-20,2024-01-19,234,244,29,61,18,10,0.48,High
P47911,2021-08-14,2021-12-07,127,115,29,92,17,-12,0.01,Low
P47912,2023-11-02,2024-04-16,134,166,21,93,19,32,-0.08,High
P47913,2020-09-15,2021-02-16,107,154,14,6,11,47,0.52,High
P47914,2024-04-06,2024-06-19,95,74,16,68,17,-21,0.11,Medium
P47915,2024-06-11,2024-08-22,79,72,22,57,17,-7,-0.1,Low
P47916,2024-03-24,2024-10-16,178,206,11,9,2,28,0.39,Medium
P47917,2024-04-06,2024-10-20,146,197,18,48,16,51,0.04,High
P47918,2023-08-04,2024-04-26,227,266,20,77,13,39,0.48,High
P47919,2020-06-06,2020-10-18,143,134,26,28,14,-9,0.02,Low
P47920,2024-03-19,2024-07-04,75,107,5,74,18,32,0.16,High
P47921,2024-05-15,2024-12-24,171,223,17,9,15,52,0.5,High
P47922,2020-10-06,2020-11-27,63,52,8,48,17,-11,0.52,High
P47923,2021-08-12,2021-12-30,132,140,24,99,16,8,0.05,Low
P47924,2021-11-29,2022-06-28,208,211,20,62,19,3,-0.09,Low
P47925,2020-11-26,2021-09-12,235,290,21,57,1,55,0.58,High
P47926,2020-02-06,2020-07-11,119,156,9,57,3,37,0.19,Medium
P47927,2020-08-10,2020-12-12,149,124,27,11,3,-25,-0.02,Low
P47928,2022-02-07,2022-04-23,60,75,5,25,2,15,0.57,Medium
P47929,2022-03-01,2022-11-01,194,245,23,87,6,51,0.57,High
P47930,2024-04-20,2024-07-10,75,81,10,51,10,6,0.01,Low
P47931,2021-07-04,2022-01-04,145,184,15,91,13,39,0.27,High
P47932,2022-06-30,2022-11-24,129,147,13,18,12,18,0.38,High
P47933,2023-12-04,2024-03-30,136,117,15,47,16,-19,-0.01,Low
P47934,2023-11-07,2024-06-16,209,222,17,8,6,13,0.17,Medium
P47935,2021-11-17,2022-02-21,73,96,27,90,4,23,0.45,Medium
P47936,2020-12-23,2021-05-30,132,158,13,63,4,26,0.2,Medium
P47937,2023-01-07,2023-05-01,120,114,15,11,10,-6,0.13,Low
P47938,2021-07-25,2021-12-10,155,138,8,25,7,-17,0.05,Low
P47939,2024-09-20,2025-01-04,85,106,8,82,17,21,0.08,Medium
P47940,2023-06-28,2023-11-24,177,149,13,65,19,-28,0.25,High
P47941,2023-09-27,2024-01-23,69,118,11,10,1,49,0.56,High
P47942,2020-05-14,2020-10-19,118,158,25,90,8,40,0.22,High
P47943,2024-01-27,2024-09-10,189,227,22,74,7,38,0.08,Low
P47944,2022-07-10,2023-04-10,221,274,28,4,2,53,0.5,High
P47945,2020-05-14,2020-11-21,186,191,27,38,11,5,0.2,Medium
P47946,2021-02-19,2021-07-22,127,153,28,81,7,26,0.49,Medium
P47947,2024-01-07,2024-06-05,109,150,5,25,0,41,0.29,High
P47948,2023-01-04,2023-07-04,197,181,27,7,16,-16,0.53,High
P47949,2021-09-09,2022-01-24,111,137,9,39,15,26,0.18,Medium
P47950,2022-09-26,2023-05-18,228,234,5,20,15,6,0.39,High
P47951,2020-01-15,2020-09-22,209,251,8,79,7,42,0.32,High
P47952,2022-09-18,2023-04-08,194,202,26,46,18,8,-0.06,Low
P47953,2020-06-06,2021-02-01,206,240,29,42,3,34,0.06,Medium
P47954,2022-08-19,2023-03-29,237,222,28,57,12,-15,-0.05,Low
P47955,2024-01-23,2024-06-05,121,134,11,89,7,13,-0.06,Low
P47956,2021-12-14,2022-06-03,125,171,27,91,16,46,0.0,High
P47957,2020-05-06,2020-11-18,190,196,16,29,2,6,0.12,Low
P47958,2021-12-21,2022-04-18,78,118,19,95,16,40,0.02,High
P47959,2023-10-23,2024-06-12,237,233,16,22,17,-4,0.09,Low
P47960,2024-03-30,2024-07-13,118,105,26,95,16,-13,0.17,Medium
P47961,2021-02-24,2021-06-30,129,126,8,77,14,-3,0.18,Medium
P47962,2023-09-18,2023-12-14,96,87,13,43,0,-9,0.24,Low
P47963,2022-11-08,2023-04-01,118,144,17,66,7,26,0.53,Medium
P47964,2020-08-07,2020-11-27,94,112,23,94,5,18,-0.08,Low
P47965,2022-05-03,2022-09-09,89,129,27,48,19,40,0.33,High
P47966,2022-09-13,2023-05-27,215,256,8,37,0,41,0.4,High
P47967,2023-08-31,2024-01-10,86,132,25,53,7,46,-0.03,Medium
P47968,2024-08-29,2024-12-24,90,117,21,74,4,27,0.39,Medium
P47969,2024-12-05,2025-03-17,129,102,18,46,4,-27,0.22,Low
P47970,2024-04-10,2024-09-18,172,161,17,28,3,-11,0.11,Low
P47971,2023-11-12,2024-04-09,150,149,18,45,17,-1,0.16,Medium
P47972,2024-10-24,2024-12-18,60,55,24,50,1,-5,0.03,Low
P47973,2023-09-12,2024-04-13,223,214,10,65,6,-9,0.22,Low
P47974,2023-02-07,2023-04-08,79,60,11,33,13,-19,0.52,High
P47975,2021-11-30,2022-05-25,140,176,26,68,5,36,0.13,Medium
P47976,2022-11-23,2023-02-10,91,79,28,84,4,-12,0.23,Medium
P47977,2022-10-22,2023-03-19,110,148,14,74,0,38,0.49,High
P47978,2022-02-20,2022-06-21,149,121,8,15,10,-28,0.31,Low
P47979,2022-02-03,2022-08-06,127,184,5,12,5,57,0.14,Medium
P47980,2024-02-15,2024-06-26,159,132,19,71,15,-27,0.47,High
P47981,2022-01-11,2022-04-23,77,102,25,67,11,25,0.52,High
P47982,2022-11-04,2023-04-19,143,166,13,51,7,23,0.33,Medium
P47983,2020-12-23,2021-07-29,227,218,20,94,5,-9,0.38,Medium
P47984,2023-03-29,2023-05-31,85,63,10,71,13,-22,0.27,High
P47985,2024-03-21,2024-05-27,94,67,20,25,0,-27,0.51,Low
P47986,2024-01-30,2024-05-10,100,101,19,29,14,1,0.28,High
P47987,2022-01-19,2022-03-22,70,62,8,74,19,-8,0.11,Medium
P47988,2020-08-05,2020-12-14,101,131,29,55,12,30,0.55,High
P47989,2023-02-22,2023-07-02,122,130,13,72,15,8,0.51,High
P47990,2022-04-15,2022-09-23,134,161,12,56,5,27,0.22,Medium
P47991,2023-01-11,2023-04-30,124,109,7,21,5,-15,0.53,Low
P47992,2024-10-28,2025-06-24,199,239,15,59,1,40,0.31,High
P47993,2024-08-01,2025-02-18,166,201,17,3,1,35,0.01,Low
P47994,2021-08-16,2021-11-20,88,96,20,13,16,8,0.25,High
P47995,2024-04-01,2024-09-14,149,166,16,16,4,17,0.46,Medium
P47996,2020-06-14,2020-08-20,82,67,12,70,5,-15,0.52,Medium
P47997,2022-08-06,2023-04-08,188,245,13,59,6,57,0.51,High
P47998,2021-05-23,2021-09-07,122,107,22,33,3,-15,0.49,Low
P47999,2023-06-04,2023-11-13,125,162,19,99,18,37,0.13,High
P48000,2020-01-29,2020-04-19,109,81,16,60,0,-28,0.2,Low
P48001,2022-07-23,2022-11-08,94,108,18,98,3,14,0.16,Medium
P48002,2021-10-08,2022-04-22,159,196,25,19,1,37,-0.02,Medium
P48003,2024-08-23,2024-12-16,60,115,10,48,0,55,0.36,High
P48004,2020-02-01,2020-08-15,172,196,28,68,16,24,0.01,Medium
P48005,2022-03-05,2022-06-27,62,114,24,57,13,52,0.41,High
P48006,2024-01-08,2024-06-29,183,173,20,21,7,-10,0.04,Low
P48007,2020-05-21,2021-01-15,216,239,16,33,11,23,0.43,High
P48008,2021-02-14,2021-11-01,206,260,11,52,12,54,0.02,High
P48009,2023-02-09,2023-09-20,208,223,26,92,15,15,0.28,High
P48010,2023-07-15,2023-12-21,132,159,21,1,1,27,0.5,Medium
P48011,2021-11-08,2022-07-18,229,252,10,48,13,23,0.01,Medium
P48012,2024-09-08,2024-12-22,119,105,27,49,1,-14,-0.03,Low
P48013,2024-12-22,2025-06-06,130,166,11,67,8,36,0.29,High
P48014,2023-11-26,2024-02-04,64,70,18,75,4,6,0.28,Medium
P48015,2023-08-06,2024-03-11,212,218,18,4,14,6,0.4,High
P48016,2024-09-04,2024-10-30,64,56,26,64,4,-8,0.52,Medium
P48017,2022-06-20,2022-09-29,111,101,17,72,5,-10,0.25,Low
P48018,2021-11-11,2022-04-05,174,145,8,34,2,-29,0.4,Low
P48019,2020-11-23,2021-04-23,178,151,10,24,5,-27,0.12,Low
P48020,2022-12-12,2023-05-04,109,143,22,10,14,34,0.07,High
P48021,2023-07-08,2023-11-22,92,137,22,56,8,45,0.41,High
P48022,2020-09-24,2021-05-28,199,246,22,48,6,47,0.11,Medium
P48023,2024-03-25,2024-11-25,207,245,29,4,8,38,0.32,Medium
P48024,2020-07-21,2020-10-12,89,83,14,87,2,-6,0.57,Medium
P48025,2020-01-26,2020-05-23,85,118,19,21,17,33,0.51,High
P48026,2023-12-20,2024-06-23,199,186,20,2,7,-13,0.15,Low
P48027,2022-04-27,2022-08-19,83,114,6,36,6,31,0.38,High
P48028,2024-06-18,2024-09-29,64,103,11,89,9,39,0.37,High
P48029,2024-07-15,2025-01-07,159,176,27,11,15,17,0.01,Medium
P48030,2024-10-07,2025-02-24,95,140,18,69,17,45,0.58,High
P48031,2022-07-22,2023-03-28,205,249,14,36,19,44,0.15,High
P48032,2020-08-27,2021-02-19,182,176,23,73,19,-6,0.05,Low
P48033,2022-08-01,2023-01-17,183,169,25,1,14,-14,-0.02,Low
P48034,2020-08-30,2021-02-05,172,159,16,77,9,-13,0.2,Low
P48035,2020-05-08,2020-07-04,87,57,12,42,6,-30,0.51,Low
P48036,2023-10-21,2024-03-28,119,159,20,74,0,40,0.3,High
P48037,2020-10-09,2020-12-28,94,80,12,92,2,-14,-0.08,Low
P48038,2021-01-11,2021-09-27,234,259,16,41,5,25,0.23,Medium
